self.average,other.average,self.detected,other.detected,mean.logFC.cohen,min.logFC.cohen,median.logFC.cohen,max.logFC.cohen,rank.logFC.cohen,mean.AUC,min.AUC,median.AUC,max.AUC,rank.AUC,mean.logFC.detected,min.logFC.detected,median.logFC.detected,max.logFC.detected,rank.logFC.detected,gene,cluster
1.5947164065765393,0.1250813469290456,0.8321428571428572,0.1337406788558096,1.981787228415421,1.9817872284154212,1.9817872284154212,1.9817872284154212,13,0.9011286562102586,0.9011286562102586,0.9011286562102586,0.9011286562102586,13,3.1740472256334873,3.1740472256334877,3.1740472256334877,3.1740472256334877,392,Umod,LoH.DCT
2.3698027351456923,1.7578467458996618,0.9714285714285714,0.9547413680251703,1.8877396460508753,1.8877396460508753,1.8877396460508753,1.8877396460508753,17,0.8997827469266638,0.8997827469266638,0.8997827469266638,0.8997827469266638,14,0.2662463721324531,0.2662463721324531,0.2662463721324531,0.2662463721324531,6543,mt-Cytb,LoH.DCT
4.509232449798937,3.8368671757195276,1,0.9998047256395234,1.7170952323388176,1.7170952323388178,1.7170952323388178,1.7170952323388178,28,0.8964762611275966,0.8964762611275965,0.8964762611275965,0.8964762611275965,15,0,-0,-0,-0,8151,Malat1,LoH.DCT
2.7904115115680352,2.199300182546561,0.9964285714285714,0.9869385450961382,1.7976845777423693,1.7976845777423691,1.7976845777423691,1.7976845777423691,18,0.8940811784654513,0.8940811784654514,0.8940811784654514,0.8940811784654514,16,0.03815765342615169,0.0381576534261517,0.0381576534261517,0.0381576534261517,7979,mt-Co1,LoH.DCT
2.626262836570856,2.0330409593235808,1,0.9826957354635747,1.764390722232612,1.764390722232612,1.764390722232612,1.764390722232612,19,0.8933446375582876,0.8933446375582874,0.8933446375582874,0.8933446375582874,17,0.06544875459517692,0.06544875459517692,0.06544875459517692,0.06544875459517692,7871,mt-Co3,LoH.DCT
2.3300123982779133,1.7935141675585884,0.9857142857142858,0.9662441170028429,1.751864025899115,1.751864025899115,1.751864025899115,1.751864025899115,20,0.8917443832132259,0.8917443832132259,0.8917443832132259,0.8917443832132259,18,0.15608034452531946,0.15608034452531946,0.15608034452531946,0.15608034452531946,7244,mt-Atp6,LoH.DCT
2.575361791798646,2.007308643844681,0.9857142857142858,0.9746843631191902,1.7271754142551203,1.7271754142551206,1.7271754142551206,1.7271754142551206,26,0.8878338278931751,0.8878338278931751,0.8878338278931751,0.8878338278931751,19,0.11801275214649734,0.11801275214649735,0.11801275214649735,0.11801275214649735,7705,mt-Nd1,LoH.DCT
1.059740153834227,0.2882601777450296,0.8392857142857143,0.3078988651987079,1.984327788397128,1.9843277883971284,1.9843277883971284,1.9843277883971284,12,0.8818037303942348,0.8818037303942349,0.8818037303942349,0.8818037303942349,20,2.3373749099986316,2.3373749099986316,2.3373749099986316,2.3373749099986316,942,Atp1a1,LoH.DCT
1.9765479040061265,1.3052147846165607,0.9785714285714284,0.8567172405390164,1.7341463204237915,1.7341463204237915,1.7341463204237915,1.7341463204237915,25,0.881289741415854,0.8812897414158541,0.8812897414158541,0.8812897414158541,21,0.6481191521611341,0.6481191521611341,0.6481191521611341,0.6481191521611341,5319,mt-Nd5,LoH.DCT
0.8426389628887665,0.04568338517260124,0.7750000000000001,0.0535339951224234,2.0303504637551626,2.0303504637551626,2.0303504637551626,2.0303504637551626,11,0.8811996608732515,0.8811996608732514,0.8811996608732514,0.8811996608732514,22,4.99925396458086,4.999253964580861,4.999253964580861,4.999253964580861,25,Kng2,LoH.DCT
1.1783596382729105,1.3946112546415774,0.8857142857142856,0.7424133793576854,1.745708567788306,1.7457085677883062,1.7457085677883062,1.7457085677883062,23,0.8719531581178465,0.8719531581178466,0.8719531581178466,0.8719531581178466,23,1.8315141760473392,1.8315141760473397,1.8315141760473397,1.8315141760473397,1645,Igfbp7,LoH.DCT
0.8194575050961762,0.17894964088252943,0.7750000000000001,0.16608461898222426,1.9502662869564074,1.9502662869564074,1.9502662869564074,1.9502662869564074,14,0.8709039847392964,0.8709039847392963,0.8709039847392963,0.8709039847392963,24,3.849356468053408,3.849356468053408,3.849356468053408,3.849356468053408,172,Epcam,LoH.DCT
1.0279390965517943,0.3060647078976635,0.8464285714285714,0.2986891031194423,1.7458420974187736,1.7458420974187738,1.7458420974187738,1.7458420974187738,22,0.8622403560830862,0.862240356083086,0.862240356083086,0.862240356083086,25,2.049364938880256,2.049364938880256,2.049364938880256,2.049364938880256,1268,Cd9,LoH.DCT
1.070379958909751,0.5767633343002047,0.825,0.5239614205570353,1.7358990606109435,1.7358990606109435,1.7358990606109435,1.7358990606109435,24,0.8605659177617636,0.8605659177617635,0.8605659177617635,0.8605659177617635,26,2.0548367596668733,2.0548367596668733,2.0548367596668733,2.0548367596668733,1264,Tmem176b,LoH.DCT
1.8002884484839048,0.6337495996046206,0.8178571428571428,0.4475461699265022,1.6408850693677943,1.6408850693677943,1.6408850693677943,1.6408850693677943,31,0.8497933446375584,0.8497933446375583,0.8497933446375583,0.8497933446375583,27,1.3821233432978686,1.3821233432978686,1.3821233432978686,1.3821233432978686,2653,Klk1,LoH.DCT
2.065485404541054,1.6384426623332857,0.9678571428571429,0.9333309432271688,1.3985613314490328,1.398561331449033,1.398561331449033,1.398561331449033,48,0.8476473081814327,0.8476473081814329,0.8476473081814329,0.8476473081814329,28,0.1249872753573695,0.12498727535736949,0.12498727535736949,0.12498727535736949,7688,mt-Co2,LoH.DCT
0.8671573933195824,0.05573982421928222,0.7071428571428572,0.06427054620313424,1.7236665123148,1.7236665123148,1.7236665123148,1.7236665123148,27,0.8474247562526493,0.8474247562526495,0.8474247562526495,0.8474247562526495,29,4.701752579865889,4.701752579865888,4.701752579865888,4.701752579865888,42,Sfrp1,LoH.DCT
0.8636122213989335,0.48563276347449974,0.7892857142857141,0.41331783172607134,1.679955912491176,1.6799559124911763,1.6799559124911763,1.6799559124911763,30,0.8473081814328103,0.8473081814328105,0.8473081814328105,0.8473081814328105,30,2.4120195360850727,2.4120195360850727,2.4120195360850727,2.4120195360850727,908,Sdc4,LoH.DCT
0.781845418387377,0.3322220822598292,0.7464285714285714,0.321256587992384,1.750584300079351,1.7505843000793508,1.7505843000793508,1.7505843000793508,21,0.8451462484103435,0.8451462484103434,0.8451462484103434,0.8451462484103434,31,3.017928023716206,3.017928023716206,3.017928023716206,3.017928023716206,473,Cdh16,LoH.DCT
0.8871939550049903,0.2545342470608738,0.7357142857142858,0.2184698298533575,1.6313620963459725,1.6313620963459725,1.6313620963459725,1.6313620963459725,32,0.8440069944891901,0.8440069944891904,0.8440069944891904,0.8440069944891904,32,3.3636606825669437,3.3636606825669433,3.3636606825669433,3.3636606825669433,324,Tacstd2,LoH.DCT
1.0099369040796382,0.1924356122538592,0.7321428571428571,0.16375577691517335,1.5936154891785106,1.5936154891785104,1.5936154891785104,1.5936154891785104,34,0.8439487070792708,0.8439487070792708,0.8439487070792708,0.8439487070792708,33,3.242130738543195,3.2421307385431946,3.2421307385431946,3.2421307385431946,378,Lcn2,LoH.DCT
0.8648750692960875,0.248880628858759,0.7214285714285714,0.27886287516490715,1.6069183905972917,1.6069183905972917,1.6069183905972917,1.6069183905972917,33,0.8424862229758371,0.8424862229758372,0.8424862229758372,0.8424862229758372,34,3.5264223005983664,3.5264223005983664,3.5264223005983664,3.5264223005983664,263,Tsc22d1,LoH.DCT
0.7307654503246709,0.18825753344219148,0.7035714285714286,0.17338351286968823,1.6947739994034914,1.6947739994034916,1.6947739994034916,1.6947739994034916,29,0.834871767698177,0.8348717676981772,0.8348717676981772,0.8348717676981772,35,3.97034002647976,3.9703400264797604,3.9703400264797604,3.9703400264797604,149,Cldn7,LoH.DCT
0.860314370512137,0.3362731920490028,0.7571428571428571,0.31205403510476537,1.5418306707980405,1.5418306707980405,1.5418306707980405,1.5418306707980405,35,0.8309559135226792,0.8309559135226792,0.8309559135226792,0.8309559135226792,36,2.3238588484400746,2.3238588484400746,2.3238588484400746,2.3238588484400746,952,Nudt4,LoH.DCT
1.2828079291937626,0.8417506762962761,0.8821428571428571,0.6832450126008015,1.3838063021825489,1.3838063021825486,1.3838063021825486,1.3838063021825486,51,0.8243800339126749,0.8243800339126749,0.8243800339126749,0.8243800339126749,37,1.100465659178264,1.1004656591782642,1.1004656591782642,1.1004656591782642,3282,mt-Nd3,LoH.DCT
1.794919890226817,0.6187091403156089,0.9428571428571428,0.531797177060424,1.3533833842176382,1.3533833842176382,1.3533833842176382,1.3533833842176382,53,0.8239561254768971,0.823956125476897,0.823956125476897,0.823956125476897,38,0.8317147341123816,0.8317147341123818,0.8317147341123818,0.8317147341123818,4621,Ctsd,LoH.DCT
0.7838338010519333,0.3108887333692227,0.7035714285714286,0.28228641292479995,1.4759802604700385,1.4759802604700385,1.4759802604700385,1.4759802604700385,40,0.8199819838914796,0.8199819838914795,0.8199819838914795,0.8199819838914795,39,2.9330391261296924,2.9330391261296924,2.9330391261296924,2.9330391261296924,532,Krt8,LoH.DCT
0.9017806028546854,0.5905095999580411,0.8,0.5257067519060832,1.452273095435798,1.4522730954357983,1.4522730954357983,1.4522730954357983,43,0.8196587537091987,0.8196587537091988,0.8196587537091988,0.8196587537091988,40,1.810507272618413,1.8105072726184128,1.8105072726184128,1.8105072726184128,1660,Cd63,LoH.DCT
0.7371321031325242,0.327578910805628,0.7428571428571429,0.3582275831599012,1.5090386931056534,1.5090386931056534,1.5090386931056534,1.5090386931056534,39,0.8187526494277237,0.8187526494277236,0.8187526494277236,0.8187526494277236,41,2.2965083602951193,2.2965083602951193,2.2965083602951193,2.2965083602951193,1075,Ezr,LoH.DCT
0.6836318412961441,0.048492300082116295,0.6357142857142857,0.053067220205069904,1.5247879274742002,1.5247879274742002,1.5247879274742002,1.5247879274742002,36,0.8124258160237388,0.8124258160237389,0.8124258160237389,0.8124258160237389,42,5.118038519735722,5.118038519735722,5.118038519735722,5.118038519735722,20,Sostdc1,LoH.DCT
0.7832465992967168,0.3858375282745214,0.7107142857142857,0.39336597954379454,1.4466529693894015,1.4466529693894017,1.4466529693894017,1.4466529693894017,44,0.809225307333616,0.809225307333616,0.809225307333616,0.809225307333616,43,2.4780992812420446,2.4780992812420446,2.4780992812420446,2.4780992812420446,865,Tmem176a,LoH.DCT
0.6473580010956247,0.07782531897336752,0.6357142857142857,0.09196175414511365,1.5170458648415295,1.5170458648415295,1.5170458648415295,1.5170458648415295,38,0.8042973717676983,0.8042973717676982,0.8042973717676982,0.8042973717676982,44,3.9229557116409035,3.9229557116409035,3.9229557116409035,3.9229557116409035,157,Tfap2b,LoH.DCT
0.6156371571491812,0.15197437498213692,0.6535714285714286,0.16589459547141855,1.4551977518511754,1.4551977518511756,1.4551977518511756,1.4551977518511756,42,0.8016426451886394,0.8016426451886393,0.8016426451886393,0.8016426451886393,45,3.454345281595096,3.4543452815950966,3.4543452815950966,3.4543452815950966,289,Sox4,LoH.DCT
0.5769507257048639,0.17919553682470252,0.6285714285714286,0.21476434602982566,1.521908645550919,1.5219086455509188,1.5219086455509188,1.5219086455509188,37,0.8003709198813055,0.8003709198813056,0.8003709198813056,0.8003709198813056,46,3.9067454844596443,3.9067454844596443,3.9067454844596443,3.9067454844596443,166,Spint2,LoH.DCT
3.4544549806584266,1.892824272509676,1,0.9638828952467944,3.7101123496664568,3.7101123496664568,3.7101123496664568,3.7101123496664568,2,0.9905040511249571,0.990504051124957,0.990504051124957,0.990504051124957,1,0.0432918650365537,0.04329186503655371,0.04329186503655371,0.04329186503655371,9550,Actb,Macrophage
2.1959869541710892,0.1052296086067043,0.9762611275964391,0.10470466972405419,3.9998871279944948,3.9998871279944948,3.9998871279944948,3.9998871279944948,1,0.9821298599502507,0.9821298599502507,0.9821298599502507,0.9821298599502507,2,2.978270105447427,2.978270105447427,2.978270105447427,2.978270105447427,692,Ctss,Macrophage
2.836179764723978,1.3753668071849696,1,0.7367237685229554,2.9182295001473766,2.9182295001473766,2.9182295001473766,2.9182295001473766,5,0.9794004495029076,0.9794004495029074,0.9794004495029074,0.9794004495029074,3,0.3320432277521847,0.33204322775218464,0.33204322775218464,0.33204322775218464,8545,Tmsb4x,Macrophage
2.5835928913101633,0.5859273664743108,0.9851632047477745,0.338417990174226,3.3506627654389365,3.3506627654389365,3.3506627654389365,3.3506627654389365,3,0.9789785406352228,0.9789785406352228,0.9789785406352228,0.9789785406352228,4,1.450873958356681,1.450873958356681,1.450873958356681,1.450873958356681,3363,Ifi27l2a,Macrophage
1.469713255903498,0.03956372933864475,0.9317507418397626,0.04309324027677557,3.082557079893928,3.0825570798939284,3.0825570798939284,3.0825570798939284,4,0.9576891391459446,0.9576891391459444,0.9576891391459444,0.9576891391459444,5,4.038646654074434,4.038646654074434,4.038646654074434,4.038646654074434,253,Ms4a6c,Macrophage
2.269515517188908,0.9741253773140092,0.9851632047477745,0.7306551359529992,2.6035325880864377,2.6035325880864377,2.6035325880864377,2.6035325880864377,7,0.954671790893167,0.9546717908931671,0.9546717908931671,0.9546717908931671,6,0.9062798365182727,0.9062798365182728,0.9062798365182728,0.9062798365182728,5929,Lrrc58,Macrophage
2.1058952662723605,1.0542649118881149,0.9881305637982196,0.7991898957046408,2.1302641436250407,2.1302641436250402,2.1302641436250402,2.1302641436250402,15,0.9305330048709478,0.9305330048709479,0.9305330048709479,0.9305330048709479,7,0.510583580743425,0.510583580743425,0.510583580743425,0.510583580743425,7566,Calm1,Macrophage
1.3767676015107684,0.09025508441792346,0.8813056379821959,0.07873396284606654,2.6298096851619657,2.6298096851619657,2.6298096851619657,2.6298096851619657,6,0.9299551296919866,0.9299551296919866,0.9299551296919866,0.9299551296919866,8,3.651812008227997,3.651812008227997,3.651812008227997,3.651812008227997,386,Fcer1g,Macrophage
2.664929913602793,1.659990219221318,0.9970326409495549,0.889346241906587,2.0150839774210234,2.0150839774210234,2.0150839774210234,2.0150839774210234,18,0.9277736009022048,0.9277736009022051,0.9277736009022051,0.9277736009022051,9,0.04702995741169444,0.04702995741169444,0.04702995741169444,0.04702995741169444,9537,B2m,Macrophage
1.2736865542309743,0.08761520751636691,0.890207715133531,0.08132949742079207,2.400190951335811,2.400190951335811,2.400190951335811,2.400190951335811,9,0.9273236980812144,0.9273236980812145,0.9273236980812145,0.9273236980812145,10,3.666263164525538,3.6662631645255375,3.6662631645255375,3.6662631645255375,380,Pyhin1,Macrophage
1.3248556143409624,0.025887231732093438,0.8694362017804155,0.028941047653954208,2.4662476758138934,2.4662476758138934,2.4662476758138934,2.4662476758138934,8,0.9254940932758523,0.9254940932758524,0.9254940932758524,0.9254940932758524,11,4.0454956671142375,4.045495667114237,4.045495667114237,4.045495667114237,249,Ms4a4c,Macrophage
1.2824837506008766,0.16208178052885397,0.8724035608308606,0.11737353849497485,2.361099055380444,2.361099055380444,2.361099055380444,2.361099055380444,10,0.9179577211322353,0.9179577211322354,0.9179577211322354,0.9179577211322354,12,3.5052535929625495,3.505253592962549,3.505253592962549,3.505253592962549,439,Cd52,Macrophage
1.1266775755410494,0.0529962187143788,0.8456973293768546,0.049253438568072815,2.2942330211306827,2.2942330211306827,2.2942330211306827,2.2942330211306827,11,0.9106672958640935,0.9106672958640933,0.9106672958640933,0.9106672958640933,13,4.120553186061582,4.120553186061582,4.120553186061582,4.120553186061582,222,Ms4a6b,Macrophage
1.2477232835124665,0.29438921493206327,0.8783382789317508,0.24537266174071964,2.2063922624222383,2.2063922624222383,2.2063922624222383,2.2063922624222383,13,0.9087437113583466,0.9087437113583466,0.9087437113583466,0.9087437113583466,14,2.991891979651047,2.9918919796510464,2.9918919796510464,2.9918919796510464,684,Ifi202b,Macrophage
1.06809295649115,0.0967246967057816,0.8338278931750742,0.08261388091243914,2.2782252000493126,2.278225200049312,2.278225200049312,2.278225200049312,12,0.902601038175754,0.902601038175754,0.902601038175754,0.902601038175754,15,3.8452030835342432,3.845203083534243,3.845203083534243,3.845203083534243,318,Tyrobp,Macrophage
1.7959982157457872,0.8651791591725352,0.9436201780415431,0.48806476293501533,1.906897606676497,1.906897606676497,1.906897606676497,1.906897606676497,19,0.897468146880274,0.8974681468802739,0.8974681468802739,0.8974681468802739,16,1.054342764797246,1.054342764797246,1.054342764797246,1.054342764797246,4799,Ifitm3,Macrophage
1.8871285265133575,0.07941003776493856,0.8516320474777448,0.07837440008759465,2.03687512107992,2.0368751210799205,2.0368751210799205,2.0368751210799205,17,0.8953825973589706,0.8953825973589704,0.8953825973589704,0.8953825973589704,17,2.0874746558217834,2.0874746558217834,2.0874746558217834,2.0874746558217834,1568,Lyz2,Macrophage
0.9450068120513746,0.022018814768258767,0.8100890207715133,0.024906180539821417,2.1580349301679873,2.1580349301679873,2.1580349301679873,2.1580349301679873,14,0.8952106345029475,0.8952106345029474,0.8952106345029474,0.8952106345029474,18,4.764099209030504,4.764099209030504,4.764099209030504,4.764099209030504,83,Cybb,Macrophage
1.9660174570494,0.977329708819777,0.9792284866468842,0.7573598667815143,1.8009541842252434,1.8009541842252437,1.8009541842252437,1.8009541842252437,25,0.893461012421317,0.893461012421317,0.893461012421317,0.893461012421317,19,0.5958648347127283,0.5958648347127283,0.5958648347127283,0.5958648347127283,7250,H3f3b,Macrophage
1.0208149446913741,0.06224696405852767,0.8100890207715133,0.06416327111859847,2.1146779356939445,2.1146779356939445,2.1146779356939445,2.1146779356939445,16,0.8928231501995568,0.8928231501995569,0.8928231501995569,0.8928231501995569,20,4.227634127299464,4.227634127299464,4.227634127299464,4.227634127299464,193,BC094916,Macrophage
1.6813458966392565,0.06774424390046987,0.7982195845697329,0.06412232166102723,1.8508305544878998,1.8508305544879002,1.8508305544879002,1.8508305544879002,21,0.8737712654066722,0.8737712654066722,0.8737712654066722,0.8737712654066722,21,2.6425695432656915,2.6425695432656915,2.6425695432656915,2.6425695432656915,910,Ccl2,Macrophage
0.839032424578257,0.06143812022080667,0.7507418397626113,0.07101559306485185,1.901529342448457,1.901529342448457,1.901529342448457,1.901529342448457,20,0.8640093739752215,0.8640093739752214,0.8640093739752214,0.8640093739752214,22,4.471901528766067,4.471901528766066,4.471901528766066,4.471901528766066,134,Laptm5,Macrophage
1.2875168931767513,0.6906191353842995,0.8813056379821959,0.5235610527413929,1.671223628789878,1.6712236287898778,1.6712236287898778,1.6712236287898778,33,0.8598762667263868,0.8598762667263871,0.8598762667263871,0.8598762667263871,23,1.530008785885689,1.5300087858856888,1.5300087858856888,1.5300087858856888,3044,H2-D1,Macrophage
2.0090704979267917,1.0718201188669174,0.9643916913946587,0.7721916443896367,1.495088784203511,1.495088784203511,1.495088784203511,1.495088784203511,48,0.8596123237380728,0.8596123237380726,0.8596123237380726,0.8596123237380726,24,0.30450343746037006,0.30450343746037,0.30450343746037,0.30450343746037,8595,Cst3,Macrophage
0.9364400098003784,0.05487132568742674,0.7507418397626113,0.06816251130062373,1.8145780323973963,1.8145780323973961,1.8145780323973961,1.8145780323973961,22,0.8577847185008041,0.8577847185008038,0.8577847185008038,0.8577847185008038,25,3.728123322459321,3.7281233224593207,3.7281233224593207,3.7281233224593207,355,Ctsc,Macrophage
1.2159582606417347,0.48574289203339216,0.8961424332344214,0.47875133131663705,1.6855126418824047,1.6855126418824051,1.6855126418824051,1.6855126418824051,31,0.8567649387732248,0.856764938773225,0.856764938773225,0.856764938773225,26,1.6525516283334265,1.6525516283334263,1.6525516283334263,1.6525516283334263,2568,Tpm3-rs7,Macrophage
1.1721268159427836,0.4624839857359755,0.887240356083086,0.46212239265897165,1.685255388795746,1.6852553887957462,1.6852553887957462,1.6852553887957462,32,0.8567589400689448,0.856758940068945,0.856758940068945,0.856758940068945,27,1.6656506904164823,1.665650690416482,1.665650690416482,1.665650690416482,2505,Tpm3,Macrophage
0.8357439811675412,0.04410431303284288,0.7329376854599406,0.042042502381075875,1.7766264390017494,1.7766264390017497,1.7766264390017497,1.7766264390017497,28,0.8553852367888536,0.8553852367888536,0.8553852367888536,0.8553852367888536,28,4.437413152380775,4.437413152380775,4.437413152380775,4.437413152380775,147,Lilrb4,Macrophage
0.8228576995400219,0.013541795412324234,0.7388724035608308,0.017415440562389282,1.8007347652747963,1.8007347652747965,1.8007347652747965,1.8007347652747965,26,0.8550033192830347,0.8550033192830349,0.8550033192830349,0.8550033192830349,29,4.008455356896207,4.008455356896207,4.008455356896207,4.008455356896207,257,Fcgr1,Macrophage
1.0226366959573374,0.02714766523265896,0.7299703264094956,0.031648308982495287,1.810512240794861,1.8105122407948613,1.8105122407948613,1.8105122407948613,23,0.8549553296487958,0.8549553296487958,0.8549553296487958,0.8549553296487958,30,4.1704761322282815,4.170476132228282,4.170476132228282,4.170476132228282,207,Ccr2,Macrophage
0.8240365373468588,0.10022068231198474,0.7418397626112759,0.11258326937592668,1.787804056908357,1.7878040569083575,1.7878040569083575,1.7878040569083575,27,0.8546493957305222,0.8546493957305222,0.8546493957305222,0.8546493957305222,31,4.146657700952432,4.146657700952433,4.146657700952433,4.146657700952433,215,Fxyd5,Macrophage
1.042382780365278,0.4511049985040796,0.8130563798219584,0.3001845103879838,1.706592516094537,1.7065925160945372,1.7065925160945372,1.7065925160945372,30,0.8543774544698345,0.8543774544698345,0.8543774544698345,0.8543774544698345,32,2.4711058360641474,2.4711058360641474,2.4711058360641474,2.4711058360641474,1082,Ifi203,Macrophage
1.3101419872919375,0.5683186700241701,0.913946587537092,0.5560089992998855,1.6277996761477405,1.6277996761477407,1.6277996761477407,1.6277996761477407,36,0.8541974933414381,0.8541974933414382,0.8541974933414382,0.8541974933414382,33,1.4089969321763613,1.4089969321763613,1.4089969321763613,1.4089969321763613,3460,Arpc2,Macrophage
1.0262314994824522,0.281688585982127,0.8189910979228486,0.3202455353411105,1.7127758457818065,1.712775845781807,1.712775845781807,1.712775845781807,29,0.8531637166372066,0.8531637166372064,0.8531637166372064,0.8531637166372064,34,2.261437707863657,2.261437707863657,2.261437707863657,2.261437707863657,1367,Arpc1b,Macrophage
0.7487839536103572,0.03311280617847486,0.7062314540059347,0.037651372626871966,1.8042905987526683,1.804290598752668,1.804290598752668,1.804290598752668,24,0.8464171738904397,0.8464171738904397,0.8464171738904397,0.8464171738904397,35,5.021456948794337,5.021456948794337,5.021456948794337,5.021456948794337,48,Alox5ap,Macrophage
1.2172214341052168,0.27949200673195296,0.8635014836795252,0.3190128354379118,1.5874159738487408,1.587415973848741,1.587415973848741,1.587415973848741,40,0.8455373639293915,0.8455373639293913,0.8455373639293913,0.8455373639293913,36,1.6266565588006185,1.6266565588006183,1.6266565588006183,1.6266565588006183,2622,Npc2,Macrophage
1.4010969928144927,0.43488135607524137,0.913946587537092,0.4549945434698058,1.4487181377282718,1.4487181377282718,1.4487181377282718,1.4487181377282718,52,0.8353155718364834,0.8353155718364833,0.8353155718364833,0.8353155718364833,37,1.1008765648302867,1.1008765648302867,1.1008765648302867,1.1008765648302867,4517,Psap,Macrophage
0.904235436156795,0.36053922267715877,0.7804154302670622,0.31309780570383516,1.570414429844297,1.5704144298442972,1.5704144298442972,1.5704144298442972,42,0.8333599942412439,0.8333599942412439,0.8333599942412439,0.8333599942412439,38,2.479828596978536,2.4798285969785363,2.4798285969785363,2.4798285969785363,1076,Slfn2,Macrophage
0.9775996452290905,0.3258837298718695,0.7270029673590505,0.2793732345496357,1.5919427799347956,1.5919427799347956,1.5919427799347956,1.5919427799347956,39,0.8332860102217923,0.833286010221792,0.833286010221792,0.833286010221792,39,2.9684478500596114,2.9684478500596114,2.9684478500596114,2.9684478500596114,699,Vim,Macrophage
0.7993178765554115,0.07453822712183135,0.6884272997032641,0.07288927681087208,1.6681298485820297,1.6681298485820297,1.6681298485820297,1.6681298485820297,34,0.8320742719572572,0.8320742719572572,0.8320742719572572,0.8320742719572572,40,4.466693128734165,4.466693128734165,4.466693128734165,4.466693128734165,135,Lcp1,Macrophage
0.7581024375131533,0.17099558199920517,0.6943620178041543,0.17050139720092078,1.6406447268709667,1.6406447268709665,1.6406447268709665,1.6406447268709665,35,0.8304066321674518,0.8304066321674518,0.8304066321674518,0.8304066321674518,41,3.961998840253979,3.9619988402539787,3.9619988402539787,3.9619988402539787,273,Phf11b,Macrophage
0.9316195115859921,0.2508470886137312,0.7833827893175075,0.2950582288761388,1.5271921920243192,1.527192192024319,1.527192192024319,1.527192192024319,43,0.8270193638174154,0.8270193638174155,0.8270193638174155,0.8270193638174155,42,2.152875657574304,2.152875657574304,2.152875657574304,2.152875657574304,1503,Capza2,Macrophage
1.5483330382848521,0.2824027035054864,0.7626112759643916,0.2367156016846008,1.5077447384141285,1.5077447384141285,1.5077447384141285,1.5077447384141285,45,0.8224043606580979,0.8224043606580979,0.8224043606580979,0.8224043606580979,43,1.4902459606556293,1.490245960655629,1.490245960655629,1.490245960655629,3169,Plac8,Macrophage
0.6286300546293832,0.10853406288446034,0.6617210682492581,0.12364675554711685,1.6168465626253017,1.6168465626253017,1.6168465626253017,1.6168465626253017,37,0.8219424604285476,0.8219424604285475,0.8219424604285475,0.8219424604285475,44,4.841539528403896,4.841539528403896,4.841539528403896,4.841539528403896,73,Zbp1,Macrophage
0.8205508595605694,0.1658867149044742,0.7359050445103857,0.20479436371121576,1.5058788820825983,1.5058788820825986,1.5058788820825986,1.5058788820825986,46,0.8197109424364336,0.8197109424364337,0.8197109424364337,0.8197109424364337,45,2.652386841536154,2.652386841536154,2.652386841536154,2.652386841536154,905,Actr3,Macrophage
1.8566680397801247,1.2661966064832078,0.9851632047477745,0.9189486536601059,1.2443943071041526,1.2443943071041526,1.2443943071041526,1.2443943071041526,83,0.8191950538683644,0.8191950538683644,0.8191950538683644,0.8191950538683644,46,0.08717457744191613,0.08717457744191612,0.08717457744191612,0.08717457744191612,9269,Gm9843,Macrophage
0.6784110388521056,0.08190123486886017,0.6646884272997032,0.09955148140141734,1.5770948032934575,1.5770948032934577,1.5770948032934577,1.5770948032934577,41,0.8175414110552122,0.817541411055212,0.817541411055212,0.817541411055212,47,4.296998033210937,4.296998033210937,4.296998033210937,4.296998033210937,178,AI607873,Macrophage
0.6522936815022583,0.021338616234061598,0.6439169139465876,0.023827412787532826,1.5983313285013858,1.5983313285013858,1.5983313285013858,1.5983313285013858,38,0.8157318019307829,0.815731801930783,0.815731801930783,0.815731801930783,48,5.078855019859231,5.078855019859231,5.078855019859231,5.078855019859231,45,Mpeg1,Macrophage
0.8436904199233433,0.3154230989317041,0.7744807121661722,0.35334178112630893,1.4012647329268726,1.4012647329268726,1.4012647329268726,1.4012647329268726,55,0.8102249914018572,0.8102249914018572,0.8102249914018572,0.8102249914018572,49,2.1474882307491967,2.1474882307491967,2.1474882307491967,2.1474882307491967,1507,Pfn1,Macrophage
1.1332643000411349,0.2832987193149987,0.771513353115727,0.28632480114245884,1.3291391867133473,1.3291391867133473,1.3291391867133473,1.3291391867133473,65,0.8063918193670166,0.8063918193670168,0.8063918193670168,0.8063918193670168,50,1.6104401260041994,1.6104401260041994,1.6104401260041994,1.6104401260041994,2665,Lgals3,Macrophage
0.6554030387677297,0.1334459211759503,0.6468842729970327,0.13836567508772976,1.4968029337511544,1.4968029337511544,1.4968029337511544,1.4968029337511544,47,0.8046421972853864,0.8046421972853863,0.8046421972853863,0.8046421972853863,51,3.7758811616437518,3.775881161643752,3.775881161643752,3.775881161643752,343,Marcks,Macrophage
0.6107104771802951,0.005554057940431983,0.6172106824925816,0.007574834533364304,1.5181208480662782,1.5181208480662782,1.5181208480662782,1.5181208480662782,44,0.802832588160957,0.8028325881609573,0.8028325881609573,0.8028325881609573,52,5.360373579601883,5.360373579601883,5.360373579601883,5.360373579601883,30,Ly86,Macrophage
